date,year,month,city,product_id,product_name,category,sub_category,channel,customer_type,unit_price,sales_qty,revenue,cost,profit,discount,rating
2025-09-02,2025,9,Sibolga,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18568216,6,98040180,76405515,21634665,0.12,4.5
2025-01-15,2025,1,Pematangsiantar,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,17168277,37,616169461,500902914,115266547,0.03,3.7
2025-11-03,2025,11,Tanjungbalai,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Individual,9775165,16,143890428,89905689,53984739,0.08,4.4
2025-08-02,2025,8,Mandailing Natal,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,8953805,6,45127177,28194674,16932503,0.16,3.6
2025-02-21,2025,2,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,17279156,7,101601437,76448521,25152916,0.16,4.4
2025-11-17,2025,11,Medan,DT-1001,Laptop Pro,Electronics,Laptop,Online,Business,16447460,4,52631872,32833662,19798210,0.2,4.2
2025-06-25,2025,6,Pematangsiantar,DT-1002,Laptop Air,Electronics,Laptop,Retail,Business,10490080,18,147280723,108289605,38991118,0.22,4.6
2025-03-03,2025,3,Pematangsiantar,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,5867812,10,42835027,28441751,14393276,0.27,4.6
2025-07-18,2025,7,Langkat,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Business,17160345,22,275595140,194000925,81594215,0.27,3.6
2025-12-13,2025,12,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5457211,23,79074987,49705228,29369759,0.37,4.9
2025-01-29,2025,1,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Online,Business,10433005,8,60094108,44407635,15686473,0.28,4.1
2025-07-12,2025,7,Tanjungbalai,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,4268237,23,63810143,44075370,19734773,0.35,3.8
2025-06-13,2025,6,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16745271,5,52747603,42523775,10223828,0.37,3.5
2025-12-28,2025,12,Medan,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Business,5516004,1,3144122,2026572,1117550,0.43,3.6
2025-12-27,2025,12,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,19438653,51,852579320,599478405,253100915,0.14,4.0
2025-11-13,2025,11,Karo,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16211619,1,10051203,7777577,2273626,0.38,4.8
2025-08-26,2025,8,Tanjungbalai,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,14292449,20,268698041,206374171,62323870,0.06,3.9
2025-09-08,2025,9,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,3601489,35,121010030,85631238,35378792,0.04,4.1
2025-03-14,2025,3,Tanjungbalai,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,3627859,4,7255718,5385496,1870222,0.5,4.2
2025-06-16,2025,6,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,12191042,9,76803564,52001010,24802554,0.3,3.8
2025-06-12,2025,6,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7524189,4,15048378,12103707,2944671,0.5,3.7
2025-07-26,2025,7,Tebing Tinggi,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,10940163,40,341333085,205858880,135474205,0.22,4.5
2025-10-23,2025,10,Karo,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,12423456,3,28325479,17540407,10785072,0.24,4.6
2025-04-17,2025,4,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5286273,8,32140539,22278707,9861832,0.24,4.6
2025-12-04,2025,12,Sibolga,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11397070,5,44448573,36388246,8060327,0.22,4.9
2025-08-12,2025,8,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,13979227,1,7968159,5052840,2915319,0.43,4.7
2025-05-13,2025,5,Tapanuli Utara,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11590603,14,144418913,89632250,54786663,0.11,3.8
2025-08-16,2025,8,Mandailing Natal,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,10797229,22,232788257,161964149,70824108,0.02,4.6
2025-10-31,2025,10,Tapanuli Utara,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,12962463,6,62219822,43384504,18835318,0.2,4.0
2025-07-04,2025,7,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Business,19064536,57,771541771,600308019,171233752,0.29,4.1
2025-07-23,2025,7,Binjai,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,11923423,49,455713227,333803445,121909782,0.22,4.4
2025-12-23,2025,12,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3560011,22,55607371,43484670,12122701,0.29,5.0
2025-01-21,2025,1,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,13285109,4,43043753,34336008,8707745,0.19,5.0
2025-08-31,2025,8,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16095911,6,80157636,55192967,24964669,0.17,4.2
2025-10-01,2025,10,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2653415,8,19953680,16113781,3839899,0.06,3.6
2025-02-14,2025,2,Binjai,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,14283054,7,57989199,40860660,17128539,0.42,4.2
2025-01-12,2025,1,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11281508,6,45351662,32190508,13161154,0.33,3.7
2025-12-21,2025,12,Karo,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,18079369,18,237562908,182365135,55197773,0.27,4.3
2025-10-16,2025,10,Langkat,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5468638,8,34999283,22659815,12339468,0.2,4.0
2025-11-13,2025,11,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,13500900,3,24706647,18415671,6290976,0.39,3.9
2025-10-30,2025,10,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18284976,13,180655562,123094938,57560624,0.24,4.9
2025-05-04,2025,5,Tanjungbalai,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,5850605,38,215653300,150049287,65604013,0.03,3.8
2025-04-25,2025,4,Pematangsiantar,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,11522377,15,155552089,111507112,44044977,0.1,3.7
2025-12-21,2025,12,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,12802047,34,313394110,240030408,73363702,0.28,3.5
2025-06-09,2025,6,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,18363956,43,576444578,416861033,159583545,0.27,3.6
2025-10-31,2025,10,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5144680,11,53195991,41393884,11802107,0.06,4.3
2025-10-26,2025,10,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,19453985,3,40853368,31933599,8919769,0.3,3.7
2025-06-28,2025,6,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7520313,5,21808907,14976970,6831937,0.42,4.1
2025-11-25,2025,11,Langkat,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Business,5267962,7,23600469,18984405,4616064,0.36,4.5
2025-05-25,2025,5,Tanjungbalai,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,5290211,36,182829692,146753012,36076680,0.04,3.7
2025-10-05,2025,10,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,8171809,15,110319421,83245817,27073604,0.1,4.2
2025-01-11,2025,1,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7773129,6,35911855,22346601,13565254,0.23,4.6
2025-04-13,2025,4,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Business,9582775,14,119401376,96084896,23316480,0.11,3.7
2025-09-10,2025,9,Medan,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,14103525,2,18898723,12976091,5922632,0.33,4.9
2025-02-03,2025,2,Karo,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,8313710,8,54537937,38645085,15892852,0.18,4.9
2025-05-02,2025,5,Asahan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,4758334,12,51390007,34964666,16425341,0.1,3.7
2025-06-07,2025,6,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,8366406,21,140555620,113990167,26565453,0.2,3.5
2025-11-15,2025,11,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,13643652,2,16918128,11787146,5130982,0.38,4.4
2025-05-02,2025,5,Asahan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Business,3380841,4,11494859,8542869,2951990,0.15,4.3
2025-01-07,2025,1,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7911357,5,29667588,22675567,6992021,0.25,4.5
2025-02-11,2025,2,Sibolga,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Business,2686815,4,7952972,6142579,1810393,0.26,3.9
2025-04-03,2025,4,Sibolga,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16204920,15,196889778,156164461,40725317,0.19,4.9
2025-03-23,2025,3,Tebing Tinggi,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,16442529,27,386235006,274737374,111497632,0.13,4.9
2025-06-05,2025,6,Tanjungbalai,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,4921267,8,22047276,17698252,4349024,0.44,4.1
2025-06-02,2025,6,Pematangsiantar,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Business,9888592,8,55376115,34266022,21110093,0.3,3.6
2025-03-11,2025,3,Tapanuli Utara,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,12656715,36,410077566,296848744,113228822,0.1,3.6
2025-10-08,2025,10,Asahan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7757234,8,58954978,38363549,20591429,0.05,4.2
2025-11-08,2025,11,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,15435993,33,483918380,330863732,153054648,0.05,3.5
2025-07-21,2025,7,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7301190,13,74983221,59014888,15968333,0.21,4.4
2025-12-22,2025,12,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16776501,1,11240255,9210242,2030013,0.33,3.7
2025-06-16,2025,6,Asahan,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11763670,2,15528044,10431328,5096716,0.34,3.6
2025-02-09,2025,2,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5467958,6,25590043,16821322,8768721,0.22,4.9
2025-06-04,2025,6,Tebing Tinggi,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Business,15484807,35,411895866,333130144,78765722,0.24,4.3
2025-07-12,2025,7,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3361871,22,52512425,42885617,9626808,0.29,3.9
2025-12-20,2025,12,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2891623,2,3585612,2874214,711398,0.38,4.0
2025-02-11,2025,2,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,17050356,26,407844515,260846333,146998182,0.08,4.6
2025-04-08,2025,4,Sibolga,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7532841,7,41656610,27531290,14125320,0.21,4.1
2025-11-19,2025,11,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,3702551,7,19697571,12824608,6872963,0.24,5.0
2025-08-15,2025,8,Karo,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16636986,6,91836162,69658822,22177340,0.08,4.2
2025-03-12,2025,3,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17191090,17,236721309,183090037,53631272,0.19,3.5
2025-06-12,2025,6,Mandailing Natal,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14331958,3,30097111,22342911,7754200,0.3,4.3
2025-09-25,2025,9,Sibolga,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,3932697,3,9438472,6178860,3259612,0.2,5.0
2025-12-21,2025,12,Tanjungbalai,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5212228,16,57542997,39644864,17898133,0.31,5.0
2025-12-09,2025,12,Tapanuli Utara,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,6420435,7,35055575,24894816,10160759,0.22,4.3
2025-05-05,2025,5,Deli Serdang,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7566042,11,67413434,50223830,17189604,0.19,3.5
2025-04-03,2025,4,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6099618,10,49406905,36320628,13086277,0.19,4.6
2025-12-18,2025,12,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2397761,5,7792723,6173035,1619688,0.35,4.6
2025-11-30,2025,11,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7624129,3,13037260,8088699,4948561,0.43,4.5
2025-07-12,2025,7,Gunungsitoli,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,13982385,11,99974052,79088338,20885714,0.35,4.4
2025-12-01,2025,12,Simalungun,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5320118,13,47721458,29825666,17895792,0.31,3.9
2025-12-28,2025,12,Padangsidimpuan,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,6077510,54,272393998,183287455,89106543,0.17,3.8
2025-04-10,2025,4,Karo,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,17903455,5,78775202,62250394,16524808,0.12,3.6
2025-09-09,2025,9,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Business,12726764,45,532615073,388698432,143916641,0.07,4.6
2025-03-03,2025,3,Mandailing Natal,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,11469296,46,416794216,262032172,154762044,0.21,4.7
2025-09-16,2025,9,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5423839,11,53099383,39352417,13746966,0.11,4.2
2025-03-12,2025,3,Sibolga,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,19464930,8,110560802,85197211,25363591,0.29,4.3
2025-02-18,2025,2,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18551186,7,99990892,74861363,25129529,0.23,4.5
2025-05-18,2025,5,Langkat,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,10622839,34,343117699,259491003,83626696,0.05,3.8
2025-05-12,2025,5,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,12371559,9,83508023,67074938,16433085,0.25,4.2
2025-07-31,2025,7,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4130894,40,128883892,103623831,25260061,0.22,3.5
2025-01-31,2025,1,Tebing Tinggi,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,12514889,7,75339631,52402153,22937478,0.14,4.1
2025-04-17,2025,4,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,3065638,25,69743264,49202319,20540945,0.09,4.8
2025-01-09,2025,1,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Business,5528744,4,17470831,11676380,5794451,0.21,3.8
2025-05-12,2025,5,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5507782,6,26437353,17680672,8756681,0.2,3.7
2025-01-24,2025,1,Asahan,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4093060,40,155536280,126343990,29192290,0.05,3.7
2025-12-01,2025,12,Sibolga,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,10368415,6,31105245,25447230,5658015,0.5,3.8
2025-12-09,2025,12,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15061373,9,86753508,65450015,21303493,0.36,3.9
2025-12-14,2025,12,Binjai,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3064803,5,11339771,7206955,4132816,0.26,4.3
2025-11-05,2025,11,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15578549,7,61067912,46018634,15049278,0.44,4.1
2025-08-20,2025,8,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,6988423,6,24319712,17717283,6602429,0.42,4.2
2025-12-21,2025,12,Padangsidimpuan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3336351,16,34698050,27968871,6729179,0.35,3.8
2025-07-20,2025,7,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,18896463,8,75585852,55236510,20349342,0.5,4.8
2025-06-29,2025,6,Binjai,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2032179,4,5364952,3733842,1631110,0.34,4.8
2025-01-08,2025,1,Pematangsiantar,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,10581265,6,52059823,42381337,9678486,0.18,4.2
2025-03-15,2025,3,Pematangsiantar,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11475334,1,7229460,4755190,2474270,0.37,4.5
2025-04-17,2025,4,Asahan,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4968363,27,120731220,90637870,30093350,0.1,4.5
2025-11-01,2025,11,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,5338498,50,248240156,193499768,54740388,0.07,3.5
2025-02-24,2025,2,Gunungsitoli,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Business,3573398,7,18260063,13445075,4814988,0.27,4.8
2025-01-07,2025,1,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17521340,11,158042486,118502871,39539615,0.18,4.3
2025-05-29,2025,5,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2291144,3,5361276,3736850,1624426,0.22,3.8
2025-01-15,2025,1,Asahan,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18937469,13,199411548,153583445,45828103,0.19,3.8
2025-10-24,2025,10,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,5274294,8,29536046,19377234,10158812,0.3,3.9
2025-03-23,2025,3,Gunungsitoli,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2491106,5,6227765,3864751,2363014,0.5,4.8
2025-09-08,2025,9,Tapanuli Utara,DT-2001,Smartphone X,Electronics,Smartphone,Online,Business,12036594,8,58738578,44081934,14656644,0.39,3.6
2025-09-06,2025,9,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,14375146,50,668444289,520300177,148144112,0.07,4.1
2025-09-23,2025,9,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7987315,2,10543255,7957422,2585833,0.34,4.4
2025-11-29,2025,11,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Business,12770650,35,415684657,261555589,154129068,0.07,3.8
2025-11-03,2025,11,Karo,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,5028056,8,26145891,17416529,8729362,0.35,4.8
2025-08-29,2025,8,Karo,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,6015127,30,166017505,128826793,37190712,0.08,4.0
2025-02-07,2025,2,Langkat,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,16131152,4,50329194,30328996,20000198,0.22,4.7
2025-02-04,2025,2,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,7141544,27,188965254,125648313,63316941,0.02,4.4
2025-05-11,2025,5,Medan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Business,2193074,7,13969881,9654549,4315332,0.09,4.4
2025-08-21,2025,8,Tapanuli Utara,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5981457,6,30505430,19285309,11220121,0.15,3.5
2025-12-19,2025,12,Padangsidimpuan,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Business,8648847,54,350278303,259889367,90388936,0.25,3.7
2025-07-04,2025,7,Tapanuli Utara,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6656124,15,78875069,56058490,22816579,0.21,4.6
2025-08-25,2025,8,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18269741,8,115464763,78233794,37230969,0.21,3.8
2025-02-02,2025,2,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,8527496,7,53723224,43407512,10315712,0.1,3.8
2025-05-29,2025,5,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2362876,3,4324063,2659541,1664522,0.39,3.7
2025-01-24,2025,1,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,6563153,12,74032365,45724660,28307705,0.06,3.6
2025-06-07,2025,6,Sibolga,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3304460,6,10111647,7676535,2435112,0.49,4.7
2025-05-08,2025,5,Tapanuli Utara,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,10440007,12,111499274,75273546,36225728,0.11,3.9
2025-06-20,2025,6,Karo,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7924781,7,33838814,24997385,8841429,0.39,4.8
2025-05-26,2025,5,Langkat,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11992672,8,60443066,44794085,15648981,0.37,3.6
2025-10-11,2025,10,Karo,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11216203,13,131229575,104489866,26739709,0.1,5.0
2025-06-12,2025,6,Sibolga,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11446385,10,78980056,52909139,26070917,0.31,4.2
2025-06-25,2025,6,Langkat,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9658813,11,75435329,49131264,26304065,0.29,4.0
2025-07-28,2025,7,Tanjungbalai,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Business,4250753,22,61720933,38651974,23068959,0.34,4.3
2025-09-02,2025,9,Sibolga,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,5530105,1,4147578,2829113,1318465,0.25,4.7
2025-09-02,2025,9,Sibolga,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,14635058,6,53564312,41639316,11924996,0.39,4.6
2025-03-08,2025,3,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Online,Business,5718202,8,22872808,18360171,4512637,0.5,3.9
2025-09-16,2025,9,Asahan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,4106561,13,44309793,31944359,12365434,0.17,3.6
2025-10-15,2025,10,Asahan,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,15560962,13,173971555,137040436,36931119,0.14,4.5
